1,2,67
1,3,32
1,4,20
1,5,95
1,6,39
1,7,20
1,8,76
1,9,93
1,10,58
1,11,71
1,12,58
1,13,67
1,14,49
1,15,12
1,16,26
1,17,19
1,18,43
1,19,21
1,20,50
1,21,23
1,22,56
1,23,8
1,24,41
1,25,48
1,26,67
1,27,58
1,28,90
1,29,78
1,30,1
1,31,91
1,32,95
1,33,29
1,34,15
1,35,87
1,36,99
1,37,17
1,38,58
1,39,78
1,40,97
2,3,67
2,4,6
2,5,1
2,6,56
2,7,97
2,8,51
2,9,54
2,10,42
2,11,72
2,12,58
2,13,7
2,14,20
2,15,49
2,16,15
2,17,74
2,18,21
2,19,98
2,20,51
2,21,71
2,22,61
2,23,23
2,24,70
2,25,57
2,26,69
2,27,73
2,28,3
2,29,23
2,30,85
2,31,15
2,32,31
2,33,83
2,34,73
2,35,88
2,36,52
2,37,72
2,38,88
2,39,43
2,40,95
3,4,8
3,5,82
3,6,25
3,7,51
3,8,37
3,9,22
3,10,93
3,11,64
3,12,39
3,13,99
3,14,91
3,15,90
3,16,37
3,17,53
3,18,30
3,19,97
3,20,31
3,21,86
3,22,22
3,23,92
3,24,24
3,25,8
3,26,47
3,27,21
3,28,29
3,29,99
3,30,86
3,31,99
3,32,64
3,33,30
3,34,34
3,35,35
3,36,95
3,37,69
3,38,79
3,39,29
3,40,38
4,5,31
4,6,73
4,7,37
4,8,90
4,9,82
4,10,78
4,11,94
4,12,73
4,13,92
4,14,81
4,15,39
4,16,27
4,17,72
4,18,74
4,19,39
4,20,41
4,21,49
4,22,57
4,23,94
4,24,67
4,25,7
4,26,94
4,27,75
4,28,17
4,29,28
4,30,53
4,31,13
4,32,30
4,33,96
4,34,12
4,35,56
4,36,79
4,37,38
4,38,84
4,39,30
4,40,31
5,6,89
5,7,19
5,8,53
5,9,33
5,10,100
5,11,7
5,12,33
5,13,68
5,14,73
5,15,61
5,16,92
5,17,77
5,18,97
5,19,3
5,20,9
5,21,10
5,22,24
5,23,84
5,24,18
5,25,23
5,26,88
5,27,76
5,28,12
5,29,51
5,30,42
5,31,11
5,32,27
5,33,35
5,34,52
5,35,41
5,36,53
5,37,37
5,38,88
5,39,36
5,40,36
6,7,56
6,8,72
6,9,29
6,10,34
6,11,63
6,12,76
6,13,84
6,14,91
6,15,32
6,16,35
6,17,90
6,18,67
6,19,22
6,20,36
6,21,24
6,22,87
6,23,11
6,24,96
6,25,40
6,26,30
6,27,29
6,28,33
6,29,7
6,30,41
6,31,100
6,32,73
6,33,71
6,34,53
6,35,16
6,36,87
6,37,66
6,38,42
6,39,79
6,40,23
7,8,3
7,9,44
7,10,63
7,11,42
7,12,9
7,13,2
7,14,88
7,15,73
7,16,95
7,17,77
7,18,5
7,19,80
7,20,37
7,21,92
7,22,94
7,23,70
7,24,10
7,25,57
7,26,19
7,27,21
7,28,86
7,29,6
7,30,12
7,31,7
7,32,88
7,33,98
7,34,54
7,35,13
7,36,80
7,37,71
7,38,32
7,39,49
7,40,40
8,9,9
8,10,90
8,11,84
8,12,27
8,13,8
8,14,3
8,15,51
8,16,48
8,17,15
8,18,75
8,19,50
8,20,73
8,21,42
8,22,3
8,23,21
8,24,35
8,25,78
8,26,41
8,27,22
8,28,23
8,29,66
8,30,28
8,31,15
8,32,28
8,33,40
8,34,39
8,35,82
8,36,50
8,37,97
8,38,76
8,39,39
8,40,3
9,10,18
9,11,17
9,12,70
9,13,12
9,14,15
9,15,61
9,16,81
9,17,19
9,18,55
9,19,47
9,20,80
9,21,55
9,22,50
9,23,22
9,24,1
9,25,26
9,26,54
9,27,61
9,28,27
9,29,65
9,30,34
9,31,75
9,32,29
9,33,46
9,34,74
9,35,7
9,36,73
9,37,18
9,38,70
9,39,17
9,40,55
10,11,38
10,12,45
10,13,56
10,14,93
10,15,74
10,16,25
10,17,79
10,18,37
10,19,14
10,20,93
10,21,86
10,22,60
10,23,100
10,24,94
10,25,39
10,26,9
10,27,46
10,28,24
10,29,58
10,30,60
10,31,78
10,32,84
10,33,24
10,34,21
10,35,34
10,36,57
10,37,34
10,38,60
10,39,51
10,40,30
11,12,46
11,13,25
11,14,50
11,15,61
11,16,67
11,17,47
11,18,63
11,19,88
11,20,37
11,21,48
11,22,14
11,23,85
11,24,80
11,25,79
11,26,62
11,27,27
11,28,89
11,29,15
11,30,42
11,31,10
11,32,65
11,33,89
11,34,41
11,35,39
11,36,63
11,37,28
11,38,61
11,39,63
11,40,11
12,13,1
12,14,53
12,15,11
12,16,88
12,17,66
12,18,24
12,19,19
12,20,11
12,21,19
12,22,44
12,23,48
12,24,8
12,25,90
12,26,75
12,27,34
12,28,59
12,29,15
12,30,9
12,31,50
12,32,21
12,33,72
12,34,82
12,35,81
12,36,21
12,37,60
12,38,37
12,39,83
12,40,44
13,14,74
13,15,40
13,16,81
13,17,76
13,18,28
13,19,36
13,20,44
13,21,31
13,22,79
13,23,14
13,24,38
13,25,76
13,26,75
13,27,38
13,28,30
13,29,45
13,30,27
13,31,41
13,32,28
13,33,92
13,34,14
13,35,37
13,36,16
13,37,33
13,38,29
13,39,46
13,40,58
14,15,85
14,16,55
14,17,35
14,18,83
14,19,35
14,20,91
14,21,79
14,22,12
14,23,15
14,24,63
14,25,58
14,26,47
14,27,76
14,28,63
14,29,40
14,30,82
14,31,57
14,32,55
14,33,57
14,34,53
14,35,12
14,36,42
14,37,16
14,38,37
14,39,42
14,40,87
15,16,89
15,17,37
15,18,70
15,19,9
15,20,57
15,21,26
15,22,89
15,23,45
15,24,36
15,25,74
15,26,45
15,27,37
15,28,76
15,29,70
15,30,93
15,31,40
15,32,32
15,33,45
15,34,64
15,35,29
15,36,66
15,37,60
15,38,72
15,39,10
15,40,43
16,17,28
16,18,77
16,19,33
16,20,53
16,21,70
16,22,2
16,23,35
16,24,14
16,25,50
16,26,15
16,27,38
16,28,51
