1,2,7
1,3,2
1,4,10
1,5,10
1,6,8
1,7,3
1,8,4
1,9,9
1,10,1
1,11,6
1,12,10
1,13,9
1,14,6
1,15,5
1,16,10
1,17,10
1,18,2
1,19,9
1,20,8
1,21,10
1,22,4
1,23,4
1,24,10
1,25,5
1,26,2
1,27,2
1,28,2
1,29,7
1,30,1
1,31,3
1,32,5
1,33,8
1,34,9
1,35,6
1,36,8
1,37,8
1,38,6
1,39,9
1,40,3
1,41,9
1,42,1
1,43,10
1,44,1
1,45,3
1,46,3
1,47,4
1,48,9
1,49,6
1,50,10
1,51,8
1,52,10
1,53,5
1,54,2
1,55,6
1,56,9
1,57,1
1,58,8
1,59,1
1,60,10
1,61,7
1,62,4
1,63,10
1,64,7
1,65,6
1,66,2
1,67,5
1,68,9
1,69,6
1,70,1
1,71,2
1,72,7
1,73,8
1,74,3
1,75,1
1,76,10
1,77,2
1,78,9
1,79,1
1,80,10
1,81,6
1,82,5
1,83,1
1,84,1
1,85,7
1,86,2
1,87,6
1,88,4
1,89,6
1,90,1
1,91,4
1,92,4
1,93,3
1,94,9
1,95,6
1,96,7
1,97,8
1,98,3
1,99,4
1,100,4
2,3,1
2,4,7
2,5,9
2,6,8
2,7,6
2,8,3
2,9,1
2,10,1
2,11,5
2,12,8
2,13,4
2,14,8
2,15,6
2,16,7
2,17,8
2,18,8
2,19,3
2,20,7
2,21,7
2,22,4
2,23,6
2,24,2
2,25,2
2,26,3
2,27,1
2,28,4
2,29,5
2,30,8
2,31,9
2,32,10
2,33,6
2,34,5
2,35,7
2,36,6
2,37,10
2,38,2
2,39,7
2,40,9
2,41,9
2,42,6
2,43,4
2,44,8
2,45,3
2,46,2
2,47,8
2,48,1
2,49,3
2,50,1
2,51,8
2,52,10
2,53,2
2,54,7
2,55,10
2,56,1
2,57,3
2,58,4
2,59,7
2,60,8
2,61,10
2,62,9
2,63,2
2,64,9
2,65,10
2,66,7
2,67,2
2,68,1
2,69,4
2,70,9
2,71,2
2,72,10
2,73,8
2,74,9
2,75,1
2,76,5
2,77,10
2,78,1
2,79,1
2,80,3
2,81,6
2,82,6
2,83,1
2,84,3
2,85,10
2,86,4
2,87,3
2,88,8
2,89,4
2,90,6
2,91,3
2,92,8
2,93,8
2,94,1
2,95,6
2,96,10
2,97,6
2,98,10
2,99,4
2,100,7
3,4,10
3,5,4
3,6,1
3,7,3
3,8,5
3,9,8
3,10,8
3,11,5
3,12,2
3,13,5
3,14,3
3,15,5
3,16,1
3,17,4
3,18,6
3,19,9
3,20,2
3,21,5
3,22,9
3,23,6
3,24,7
3,25,9
3,26,2
3,27,3
3,28,2
3,29,6
3,30,7
3,31,6
3,32,1
3,33,1
3,34,7
3,35,4
3,36,4
3,37,3
3,38,3
3,39,1
3,40,10
3,41,4
3,42,1
3,43,10
3,44,10
3,45,9
3,46,5
3,47,2
3,48,4
3,49,9
3,50,8
3,51,1
3,52,7
3,53,1
3,54,7
3,55,2
3,56,8
3,57,8
3,58,2
3,59,10
3,60,7
3,61,5
3,62,9
3,63,1
3,64,2
3,65,9
3,66,6
3,67,2
3,68,10
3,69,8
3,70,3
3,71,3
3,72,5
3,73,9
3,74,1
3,75,10
3,76,10
3,77,7
3,78,2
3,79,6
3,80,4
3,81,6
3,82,5
3,83,7
3,84,6
3,85,9
3,86,10
3,87,9
3,88,6
3,89,9
3,90,6
3,91,9
3,92,1
3,93,9
3,94,3
3,95,3
3,96,6
3,97,10
3,98,6
3,99,3
3,100,8
4,5,6
4,6,1
4,7,7
4,8,1
4,9,9
4,10,7
4,11,9
4,12,2
4,13,7
4,14,7
4,15,5
4,16,3
4,17,7
4,18,1
4,19,8
4,20,10
4,21,6
4,22,9
4,23,3
4,24,2
4,25,4
4,26,4
4,27,1
4,28,7
4,29,6
4,30,6
4,31,10
4,32,6
4,33,7
4,34,2
4,35,2
4,36,6
4,37,8
4,38,2
4,39,1
4,40,5
4,41,7
4,42,7
4,43,4
4,44,9
4,45,2
4,46,10
4,47,4
4,48,8
4,49,6
4,50,2
4,51,4
4,52,3
4,53,1
4,54,4
4,55,1
4,56,8
4,57,1
4,58,6
4,59,9
4,60,6
4,61,4
4,62,6
4,63,3
4,64,3
4,65,1
4,66,5
4,67,8
4,68,2
4,69,6
4,70,4
4,71,3
4,72,5
4,73,7
4,74,9
4,75,5
4,76,8
4,77,10
4,78,3
4,79,8
4,80,10
4,81,10
4,82,1
4,83,4
4,84,4
4,85,6
4,86,8
4,87,6
4,88,1
4,89,2
4,90,9
4,91,5
4,92,7
4,93,10
4,94,6
4,95,9
4,96,8
4,97,8
4,98,10
4,99,7
4,100,10
5,6,8
5,7,1
5,8,1
5,9,8
5,10,9
5,11,3
5,12,8
5,13,6
5,14,4
5,15,3
5,16,8
5,17,10
5,18,4
5,19,6
5,20,9
5,21,9
5,22,6
5,23,8
5,24,10
5,25,5
5,26,3
5,27,7
5,28,1
5,29,5
5,30,10
5,31,4
5,32,9
5,33,3
5,34,6
5,35,9
5,36,3
5,37,5
5,38,10
5,39,5
5,40,5
5,41,9
5,42,2
5,43,4
5,44,1
5,45,1
5,46,6
5,47,4
5,48,7
5,49,6
5,50,1
5,51,6
5,52,2
5,53,9
5,54,8
5,55,4
5,56,2
5,57,10
5,58,10
5,59,7
5,60,1
5,61,4
5,62,7
5,63,5
5,64,6
5,65,6
5,66,7
5,67,1
5,68,5
5,69,8
5,70,3
5,71,4
5,72,1
5,73,2
5,74,7
5,75,3
5,76,8
5,77,1
5,78,4
5,79,4
5,80,6
5,81,7
