1,2,8
1,3,7
1,4,8
1,5,10
1,6,4
1,7,3
1,8,5
1,9,1
1,10,8
1,11,9
1,12,9
1,13,4
1,14,4
1,15,7
1,16,6
1,17,8
1,18,1
1,19,8
1,20,5
1,21,6
1,22,9
1,23,10
1,24,9
1,25,10
1,26,2
1,27,7
1,28,2
1,29,7
1,30,7
1,31,2
1,32,10
1,33,4
1,34,7
1,35,10
1,36,2
1,37,4
1,38,9
1,39,10
1,40,2
1,41,10
1,42,1
1,43,7
1,44,8
1,45,2
1,46,10
1,47,7
1,48,7
1,49,5
1,50,6
2,3,8
2,4,1
2,5,7
2,6,5
2,7,4
2,8,7
2,9,1
2,10,7
2,11,4
2,12,10
2,13,9
2,14,6
2,15,3
2,16,6
2,17,8
2,18,4
2,19,5
2,20,7
2,21,4
2,22,4
2,23,10
2,24,3
2,25,7
2,26,8
2,27,4
2,28,3
2,29,4
2,30,4
2,31,9
2,32,9
2,33,5
2,34,10
2,35,2
2,36,9
2,37,1
2,38,9
2,39,5
2,40,1
2,41,10
2,42,5
2,43,3
2,44,10
2,45,7
2,46,9
2,47,5
2,48,9
2,49,6
2,50,8
3,4,6
3,5,9
3,6,7
3,7,1
3,8,4
3,9,6
3,10,6
3,11,2
3,12,7
3,13,9
3,14,8
3,15,2
3,16,4
3,17,6
3,18,5
3,19,6
3,20,3
3,21,8
3,22,1
3,23,3
3,24,3
3,25,1
3,26,6
3,27,9
3,28,4
3,29,2
3,30,4
3,31,4
3,32,7
3,33,4
3,34,8
3,35,9
3,36,6
3,37,5
3,38,4
3,39,2
3,40,4
3,41,8
3,42,3
3,43,4
3,44,9
3,45,6
3,46,3
3,47,6
3,48,6
3,49,2
3,50,6
4,5,4
4,6,6
4,7,9
4,8,4
4,9,5
4,10,4
4,11,5
4,12,7
4,13,9
4,14,2
4,15,1
4,16,3
4,17,1
4,18,9
4,19,6
4,20,8
4,21,10
4,22,9
4,23,10
4,24,1
4,25,1
4,26,4
4,27,6
4,28,5
4,29,1
4,30,3
4,31,8
4,32,1
4,33,9
4,34,4
4,35,1
4,36,2
4,37,5
4,38,2
4,39,10
4,40,3
4,41,4
4,42,6
4,43,7
4,44,1
4,45,6
4,46,6
4,47,6
4,48,1
4,49,9
4,50,1
5,6,2
5,7,8
5,8,5
5,9,9
5,10,9
5,11,10
5,12,7
5,13,2
5,14,6
5,15,3
5,16,8
5,17,5
5,18,10
5,19,1
5,20,10
5,21,9
5,22,1
5,23,8
5,24,8
5,25,3
5,26,1
5,27,2
5,28,2
5,29,4
5,30,1
5,31,7
5,32,10
5,33,7
5,34,1
5,35,8
5,36,1
5,37,4
5,38,5
5,39,10
5,40,8
5,41,2
5,42,4
5,43,2
5,44,9
5,45,4
5,46,2
5,47,3
5,48,6
5,49,7
5,50,6
6,7,8
6,8,5
6,9,2
6,10,5
6,11,9
6,12,9
6,13,4
6,14,8
6,15,4
6,16,7
6,17,2
6,18,9
6,19,4
6,20,6
6,21,3
6,22,7
6,23,5
6,24,10
6,25,2
6,26,2
6,27,10
6,28,1
6,29,3
6,30,10
6,31,6
6,32,2
6,33,3
6,34,4
6,35,7
6,36,2
6,37,5
6,38,10
6,39,3
6,40,5
6,41,5
6,42,2
6,43,2
6,44,7
6,45,8
6,46,1
6,47,4
6,48,10
6,49,3
6,50,9
7,8,9
7,9,5
7,10,7
7,11,1
7,12,6
7,13,2
7,14,8
7,15,9
7,16,5
7,17,7
7,18,1
7,19,2
7,20,10
7,21,1
7,22,1
7,23,4
7,24,2
7,25,8
7,26,5
7,27,4
7,28,4
7,29,6
7,30,10
7,31,8
7,32,10
7,33,3
7,34,6
7,35,4
7,36,7
7,37,7
7,38,5
7,39,4
7,40,5
7,41,6
7,42,8
7,43,2
7,44,9
7,45,3
7,46,1
7,47,6
7,48,1
7,49,8
7,50,4
8,9,7
8,10,8
8,11,6
8,12,10
8,13,9
8,14,6
8,15,7
8,16,9
8,17,6
8,18,2
8,19,2
8,20,10
8,21,5
8,22,2
8,23,7
8,24,7
8,25,4
8,26,1
8,27,3
8,28,10
8,29,6
8,30,10
8,31,4
8,32,7
8,33,6
8,34,8
8,35,3
8,36,7
8,37,1
8,38,6
8,39,7
8,40,9
8,41,9
8,42,6
8,43,10
8,44,6
8,45,5
8,46,8
8,47,5
8,48,1
8,49,8
8,50,2
9,10,7
9,11,8
9,12,10
9,13,1
9,14,9
9,15,10
9,16,10
9,17,3
9,18,9
9,19,1
9,20,6
9,21,3
9,22,5
9,23,5
9,24,5
9,25,9
9,26,8
9,27,7
9,28,7
9,29,7
9,30,5
9,31,5
9,32,4
9,33,6
9,34,4
9,35,8
9,36,7
9,37,9
9,38,5
9,39,8
9,40,8
9,41,1
9,42,1
9,43,6
9,44,5
9,45,4
9,46,10
9,47,5
9,48,4
9,49,10
9,50,7
10,11,4
10,12,1
10,13,8
10,14,6
10,15,1
10,16,4
10,17,2
10,18,6
10,19,6
10,20,10
10,21,2
10,22,4
10,23,4
10,24,2
10,25,3
10,26,3
10,27,5
10,28,2
10,29,6
10,30,7
10,31,10
10,32,7
10,33,8
10,34,6
10,35,2
10,36,10
10,37,1
10,38,8
10,39,3
10,40,7
10,41,5
10,42,8
10,43,10
10,44,4
10,45,7
10,46,8
10,47,10
10,48,9
10,49,8
10,50,6
11,12,10
11,13,2
11,14,9
11,15,8
11,16,7
11,17,4
11,18,3
11,19,10
11,20,2
11,21,1
11,22,6
11,23,4
11,24,2
11,25,9
11,26,10
11,27,1
11,28,4
11,29,5
11,30,2
11,31,6
11,32,2
11,33,4
11,34,2
11,35,5
11,36,3
11,37,4
11,38,5
11,39,4
11,40,5
11,41,3
11,42,3
11,43,1
11,44,10
11,45,5
11,46,7
11,47,1
11,48,9
11,49,10
11,50,10
12,13,9
12,14,3
12,15,5
12,16,1
12,17,3
12,18,2
12,19,7
12,20,1
12,21,7
12,22,10
12,23,4
12,24,8
12,25,9
12,26,8
12,27,3
12,28,6
12,29,8
12,30,6
12,31,9
12,32,1
12,33,3
12,34,8
12,35,1
12,36,8
12,37,9
12,38,2
12,39,6
12,40,2
12,41,2
12,42,5
12,43,4
12,44,6
12,45,5
12,46,4
12,47,8
12,48,2
12,49,5
12,50,2
13,14,8
13,15,6
13,16,3
13,17,7
13,18,6
13,19,6
13,20,1
13,21,2
13,22,5
13,23,4
13,24,2
13,25,8
13,26,3
13,27,8
13,28,2
13,29,10
13,30,2
13,31,1
13,32,3
13,33,4
13,34,4
13,35,2
13,36,1
13,37,10
13,38,4
13,39,5
13,40,3
13,41,9
13,42,10
13,43,7
13,44,1
13,45,8
13,46,4
13,47,9
13,48,2
13,49,8
13,50,10
14,15,5
14,16,10
14,17,7
14,18,8
14,19,10
14,20,8
14,21,10
14,22,4
14,23,2
14,24,9
14,25,1
14,26,3
14,27,2
14,28,6
14,29,6
14,30,6
14,31,1
14,32,1
14,33,6
14,34,10
14,35,4
14,36,9
14,37,10
14,38,6
14,39,10
14,40,1
14,41,1
14,42,6
14,43,8
14,44,9
14,45,7
14,46,6
14,47,10
14,48,9
14,49,8
14,50,2
15,16,1
15,17,2
15,18,3
15,19,6
15,20,5
15,21,10
15,22,4
15,23,9
15,24,2
15,25,1
15,26,6
15,27,9
15,28,4
15,29,3
15,30,5
15,31,3
15,32,3
15,33,8
15,34,9
15,35,3
15,36,5
15,37,4
15,38,4
15,39,1
15,40,9
15,41,5
15,42,5
15,43,7
15,44,5
15,45,1
15,46,4
15,47,6
15,48,9
15,49,6
15,50,2
16,17,4
16,18,7
16,19,1
16,20,7
16,21,9
16,22,3
16,23,10
16,24,7
16,25,7
16,26,6
16,27,4
16,28,4
16,29,9
16,30,3
16,31,10
16,32,3
16,33,1
16,34,3
16,35,7
16,36,7
16,37,10
16,38,2
16,39,7
16,40,2
16,41,8
16,42,7
16,43,5
16,44,8
16,45,3
16,46,8
16,47,2
16,48,3
16,49,3
16,50,9
17,18,4
17,19,9
17,20,3
17,21,9
17,22,4
17,23,5
17,24,6
17,25,6
17,26,8
17,27,5
17,28,2
17,29,10
17,30,7
17,31,2
17,32,9
17,33,1
17,34,7
17,35,3
17,36,4
17,37,1
17,38,3
17,39,9
17,40,3
17,41,8
17,42,9
17,43,10
17,44,4
17,45,4
17,46,6
17,47,2
17,48,8
17,49,1
17,50,7
18,19,2
18,20,4
18,21,7
18,22,10
18,23,4
18,24,1
18,25,2
18,26,5
18,27,2
18,28,7
18,29,3
18,30,5
18,31,9
18,32,10
18,33,2
18,34,6
18,35,7
18,36,9
18,37,3
18,38,1
18,39,3
18,40,3
18,41,5
18,42,9
18,43,8
18,44,6
18,45,4
18,46,6
18,47,8
18,48,4
18,49,1
18,50,5
19,20,3
19,21,9
19,22,3
19,23,3
19,24,2
19,25,8
19,26,7
19,27,8
19,28,1
19,29,7
19,30,9
19,31,1
19,32,2
19,33,4
19,34,6
19,35,9
19,36,9
19,37,10
19,38,2
19,39,9
19,40,10
19,41,5
19,42,1
19,43,8
19,44,7
19,45,8
19,46,1
19,47,6
19,48,8
19,49,8
19,50,5
20,21,5
20,22,8
20,23,3
20,24,8
20,25,9
20,26,9
20,27,6
20,28,5
20,29,5
20,30,4
20,31,4
20,32,2
20,33,8
20,34,7
20,35,7
20,36,1
20,37,2
20,38,4
20,39,9
20,40,5
20,41,7
20,42,1
20,43,4
20,44,4
20,45,9
20,46,10
20,47,6
20,48,6
20,49,6
20,50,5
21,22,2
21,23,4
21,24,4
21,25,5
21,26,1
21,27,7
21,28,3
21,29,3
21,30,9
21,31,8
21,32,10
21,33,7
21,34,7
21,35,5
21,36,5
21,37,2
21,38,4
21,39,10
21,40,1
21,41,5
21,42,10
21,43,2
21,44,1
21,45,6
21,46,8
21,47,3
21,48,3
21,49,4
21,50,3
22,23,3
22,24,1
22,25,6
22,26,5
22,27,3
22,28,10
22,29,9
22,30,2
22,31,1
22,32,6
22,33,4
22,34,2
22,35,3
22,36,8
22,37,1
22,38,9
22,39,2
22,40,5
22,41,8
22,42,3
22,43,2
22,44,8
22,45,1
22,46,10
22,47,8
22,48,9
22,49,10
22,50,2
23,24,2
23,25,7
23,26,8
23,27,2
23,28,1
23,29,1
23,30,2
23,31,1
23,32,7
23,33,3
23,34,7
23,35,2
23,36,2
23,37,7
23,38,7
23,39,8
23,40,8
23,41,4
23,42,7
23,43,5
23,44,4
23,45,10
23,46,7
23,47,5
23,48,6
23,49,5
23,50,6
24,25,6
24,26,7
24,27,1
24,28,4
24,29,4
24,30,3
24,31,3
24,32,8
24,33,6
24,34,9
24,35,5
24,36,2
24,37,2
24,38,3
24,39,4
24,40,9
24,41,10
24,42,4
24,43,10
24,44,2
24,45,3
24,46,4
24,47,1
24,48,8
24,49,8
24,50,5
25,26,2
25,27,3
25,28,10
25,29,1
25,30,4
25,31,10
25,32,9
25,33,10
25,34,10
25,35,2
25,36,5
25,37,2
25,38,10
25,39,4
25,40,1
25,41,9
25,42,3
25,43,7
25,44,1
25,45,7
25,46,4
25,47,6
25,48,7
25,49,5
25,50,4
26,27,3
26,28,4
26,29,7
26,30,8
26,31,6
26,32,2
26,33,10
26,34,6
26,35,7
26,36,4
26,37,5
26,38,10
26,39,2
26,40,5
26,41,6
26,42,10
26,43,10
26,44,3
26,45,4
26,46,2
26,47,8
26,48,2
26,49,1
26,50,2
27,28,1
27,29,10
27,30,1
27,31,1
27,32,10
27,33,5
27,34,9
27,35,3
27,36,6
27,37,10
27,38,7
27,39,8
27,40,8
27,41,1
27,42,1
27,43,2
27,44,4
27,45,6
27,46,5
27,47,1
27,48,9
27,49,1
27,50,1
28,29,1
28,30,1
28,31,2
28,32,1
28,33,3
28,34,4
28,35,3
28,36,7
28,37,2
28,38,7
28,39,1
28,40,3
28,41,9
28,42,5
28,43,1
28,44,1
28,45,7
28,46,3
28,47,3
28,48,9
28,49,4
28,50,4
29,30,3
29,31,8
29,32,9
29,33,10
29,34,9
29,35,3
29,36,9
29,37,6
29,38,7
29,39,9
